id,url,english_text,texts
transcript_1336-4,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1336/4.mp3,"If we are in a single-story building and close to the exit, we must exit the building keeping calm. If we were in a tall building, we must move away from the windows, and stuff like tall shelves and bookcases. Sit and hide our head and neck between our arms. At school or home, we can go to a table or bed.","[""اگه (اگر) موقع زلزله تو یه (در یک) ساختمون (ساختمان) یه (یک) طبقه و نزدیک در خروجی باشیم باید با آرامش از ساختمون (ساختمان) خارج بشیم (بشویم). اگر تو یه (در یک) ساختمون (ساختمان) بلند بودیم باید از پنجره‌ها و وسایلی مثل قفسه‌های بلند و کتابخونه (کتابخانه) فاصله بگیریم. بشینیم و سر و گردنمونو (گردنمان را) بین دستامون (دست‌هایمان را) قرار بدیم. تو (در) مدرسه یا خونه (خانه) می‌تونیم (می‌توانیم) بریم زیر میز یا تخت."", ""age (agar) moghe'e zelzele too ye (dar yek) saakhtemoon-e (saakhtemaan-e) ye (yek) tabaqe-o (va) nazdik-e dar-e khoorooji (khorooji) baashim baayad baa aaraamesh az saakhtemoon (saakhtemaan) khaarej beshim (beshavim). agar too ye (dar yek) saakhtemoon-e (saakhtemaan-e) boland boodim baayad az panjare-haa -o (va) vasaayeli mesl-e qafase-haa-ye boland-o ketaabkhoone (ketaabkhaane) faasele begirim. beshinim-o (va) sar -o (va) gardanemoon-o (gardanemaan raa) beyn-e dastaamoon (dast-haa-ye-maan) qaraar bedim (bedahim). too (dar) madrese yaa khoone (khaane) mitoonim (mitavaanim) berim zir-e miz yaa takht.""]"
transcript_1336-5,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1336/5.mp3,What did they tell you about the elevators?,"[""در مورد آسانسور چی (چه) بهتون (به شما) گفتن (گفتند)؟"", ""dar mored-e aasaansor chi (che) behetoon (be shomaa) goftan (goftand)?""]"
transcript_1336-6,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1336/6.mp3,"The firefighter said we shouldn't take the elevators at all...hmmm...after the earthquake, we shouldn't go near the damaged buildings and light poles either.","[""مامور آتش نشانی گفت به هیچ وجه نباید سوار آسانسور بشیم (بشویم)....همممم.... بعد از زلزله نباید به ساختمونای (ساختمان های) آسیب دیده و تیرای (تیرهای) چراغ برق نزدیک بشیم (بشویم)."", ""\""ma'moor-e aatash-neshaani goft be hich vajh nabaayad savaar-e aasaansor beshim (beshavim) ...hmmm..ba'd az zelzele nabaayad be saakhtemoonaa-ye (saakhtemaan-haa-ye) aasib-dide -o (va) tiraaye (tir-haa-ye) cheraagh-barq nazdik beshim (beshavim).""]"
transcript_1336-7,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1336/7.mp3,"Right! By the way, you shouldn't swarm toward the building's exits. If you were in a corridor or schoolyard, what would you do?","[""درسته (درست است). در ضمن نباید به سمت خروجی ساختمونا (ساختمان‌ها) هجوم آورد. اگر تو (در) راهرو یا حیاط مدرسه بودی چی (چه) کار می‌کنی؟"", ""doroste (dorost ast). dar zemn nabaayad be samt-e khorooji-ye saakhtemoonaa (saakhtemaan-haa) hojoom aavord (aavard). agar too (dar) raahro yaa hayaat-e madrese boodi chi (che) kaar mikoni?""]"
transcript_1336-8,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1336/8.mp3,"If we are in the yard, we should remain calm and move away from the tall buildings around the school. At the corridor, we should stay clear of the things that may fall, sit next to a wall, and protect our head with our hands and arms.","[""اگر تو (در) حیاط باشیم باید آرامش خودمونو (خودمان را) حفظ کنیم و از ساختمونای (ساختمان‌های) بلند اطراف مدرسه فاصله بگیریم. تو (در)‌ راهرو هم باید از چیزایی (چیزهایی)‌ که ممکنه (ممکن است) سقوط کنن (کنند) دور بشیم (بشویم). کنار یه (یک) دیوار بشینیم و با دست و بازوهامون (بازوهایمان) از سرمون (سرمان) محافظت کنیم."", ""agar too (dar) hayaat-e madrese baashim baayad aaraamesh-e khodemoon-o (khodemaan raa) hefz konim-o (va) az saakhtemoonaa-ye (saakhtemaan-haa-ye) boland-e atraaf-e madrese faasele begirim. too (dar) raahro ham baayad az chizaayi (chiz-haa-yi ) ke momkene (momken ast) soghoot konan (konand) door beshim (beshavim). kenaar-e ye (yek) divaar beshinim-o (va) baa dast-o (va) baazoo-haa-moon (haa-ye-maan) az saremoon (saremaan) mohaafezat konim.""]"
transcript_1336-9,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1336/9.mp3,What are other spots suitable to take shelter?,"[""چه جاهای دیگه‌ای (دیگری) برای پناه گرفتن مناسبن (مناسب هستند)؟"", ""che jaa-haa-ye dige'i (digari) baraay'e panaah gerftan monaaseban (monaaseb hastand)?""]"
transcript_1336-10,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1336/10.mp3,Hmmm....doorways!,"[""هممممم...چهارچوب در!"", ""hmmm.. chaahaarchoob-e dar!""]"
transcript_1336-11,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1336/11.mp3,You got it!,"[""آفرین!"", ""aafarin!""]"
1587371,https://d1pra95f92lrn3.cloudfront.net/audio/1587371.mp3,protect,"[""محافظت کردن""]"
vocabulary-sample-3981,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3981.mp3,This coating is for protecting the surface against corrosion.,"[""این پوشش برای محافظت کردن از سطح در مقابل خوردگی است.""]"
vocabulary-3959,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/3959.mp3,shelf,"[""قفسه""]"
vocabulary-sample-3979,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3979.mp3,The salt isn't on this shelf.,"[""نمک رو (روی) این قفسه نیست.""]"
vocabulary-sample-3144,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3144.mp3,The content of that shelf is forbidden to the kids of this house.,"[""محتویات اون قفسه برای بچه های این خونه ممنوعه.""]"
vocabulary-6647,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6647.mp3,calmly,"[""با آرامش""]"
vocabulary-sample-4024,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4024.mp3,He (or she) was talking about his (or her) agonizing past of keeping his (or her) cool.,"[""با آرامش از گذشته دردناکش حرف میزد.""]"
vocabulary-6651,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6651.mp3,fall,"[""سقوط کردن""]"
vocabulary-sample-4028,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4028.mp3,The plane crashed into the sea.,"[""هواپیما تو (در) دریا سقوط کرد.""]"
vocabulary-6652,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6652.mp3,doorway,"[""چهارچوب در""]"
vocabulary-sample-4029,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4029.mp3,The doorway was untouched after the earthquake.,"[""چهارچوب در بعد از زلزله سالم موند (ماند).""]"
vocabulary-6650,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6650.mp3,swarm,"[""هجوم آوردن""]"
vocabulary-sample-4027,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4027.mp3,The spectators swarmed to the doors while getting out of the staduim.,"[""تماشاچیا (تماشاچیان) موقع بیرون اومدن (آمدن) از استادیوم به طرف درا (درها) هجوم آوردن (آوردند).""]"
vocabulary-6646,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6646.mp3,earthquake drill,"[""مانور زلزله""]"
vocabulary-sample-4023,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4023.mp3,We have an earthquake drill once a year.,"[""سالی یه (یک) بار مانور زلزله داریم.""]"
794456,https://d1pra95f92lrn3.cloudfront.net/audio/794456.mp3,firefighter,"[""مامور آتش‌نشانی""]"
vocabulary-sample-3980,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3980.mp3,Firefighters arrived in five minutes.,"[""مامورای (ماموران) آتش‌نشانی پنج دقیقه بعد رسیدن (رسیدند).""]"
vocabulary-6649,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6649.mp3,light pole,"[""تیر چراغ برق""]"
vocabulary-sample-4026,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4026.mp3,The cat's gone up the light pole.,"[""گربه رفته (است) بالای تیر چراغ برق.""]"
vocabulary-6648,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6648.mp3,move away,"[""فاصله گرفتن""]"
vocabulary-sample-4025,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4025.mp3,Move away from this house.,"[""از این خونه (خانه) فاصله بگیر.""]"
transcript_1337-1,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/1.mp3,We went to my dad's uncle's for Chaharshanbe Soori.,"[""چهارشنبه سوری رفتیم لواسون (لواسان) خونه (خانه) دائی بابام (بابایم)."", ""chaahaarshanbe soori raftim lavaasoon (lavaasaan) khoone-ye (khaane-ye) daayi-ye baabaam (baabaayam).""]"
transcript_1337-2,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/2.mp3,Was it fun? Did you jump over the fire too?,"[""خوش گذشت؟ از رو آتیشم پریدین (روی آتش هم پریدید)؟"", ""khosh gozasht? az roo aatish-am paridin (az roo-ye aatash ham paridid)?""]"
transcript_1337-3,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/3.mp3,"Yeah. After everyone arrived, my cousin played Tar a bit.","[""آره. بعد از اینکه همه رسیدن (رسیدند) پسرخاله ام یک کم تار زد."", ""aare. ba'd az inke hame residan (residand) pesar khaalam (khaale-am) yek kam taar zad.""]"
transcript_1337-4,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/4.mp3,Which one of them? Siavash?,"[""کدومشون (کدامشان)؟ سیاوش؟"", ""kodoomeshoon (kodaameshaan)? siyaavash?""]"
transcript_1337-5,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/5.mp3,"No, Barbod! Then, since it was likely to rain, the boys made the fire.","[""نه. باربد! بعدش چون ممکن بود بارون بباره (ببارد) پسرا (پسرها) سریع آتیشو (آنش را) درست کردن (کردند)."", ""na baarbod! ba'desh chon momken bood baaroon (baaraan) bebaare (bebaarad) pesaraa (pesar-haa) sari' aatisho (aatash raa) dorost kardan (kardand).""]"
transcript_1337-6,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/6.mp3,Lucky you! We started late and it started raining.,"[""خوش به حالتون (حالتان)! ما دیر شروع کردیم و بارون (باران) گرفت."", ""khosh be haaletoon (haaletaan). maa dir shooroo' kardim -o (va) baaroon (baaraan) gerft.""]"
transcript_1337-7,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/7.mp3,"What a pity! While we were jumping over the fire, the elderlies were dancing in some corner of the garden.","[""چه حیف! ما که از رو آتیش (روی آتش) می‌پریدیم مسن‌ترام (مسن‌ترها هم) یه (یک) گوشه باغ می‌رقصیدن (می‌رقصیدند)."", ""che heyf! maa ke az roo aatish (roo-ye aatash) miparidim mosentaraam (mosen-tar-haa ham) ye (yek) gooshe-ye baagh miraghsidan (miraghsidand).""]"
transcript_1337-8,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/8.mp3,What did you have for dinner?,"[""شام چی داشتین (داشتید)؟"", ""shaam chi daashtin (daashtid)?""]"
transcript_1337-9,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/9.mp3,"My dad's aunt had gone the whole hog. We had kebab (Koobideh and Barg), grilled chicken, rice with broad beans and lamb shank (Baghala Polo ba Mahiche), rice with barberry and chicken (Zereshk polo ba morgh), herb stew (Ghoremeh sabzi), meat stew with french fries (Gheimeh), grilled fish, and macaroni salad. Wish you were there (lit. you were missed)!""","[""جات (جایت) خالی. زن‌دایی بابام (بابایم) سنگ تموم (تمام) گذاشته بود. کباب کوبیده و برگ داشتیم. جوجه کباب، باقالی پلو با ماهیچه، زرشک پلو با مرغ، قورمه سبزی، قیمه، ماهی کبابی، سالاد ماکارونی..."", ""jaat (jaayat) khaali. zan-daayi-e baabaam (baabaayam) sang-e tamoom (tamaam) gozaashte bood. kabaab-e koobide -o (va) barg daashtim. jooje kabaab, baaqaali polo baa maahiche, zereshk-polo baa morgh, qorme sabzi, qeyme, maahi kabaabi, saalaad-e maakaaroni.""]"
transcript_1337-10,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/10.mp3,"Mashallah (What Allah wishes), so much food! It would take me a week to make that much food!","[""ماشاالله چقدر غذا! من باشم یه (یک) هفته طول میکشه (میکشد) این همه غذا درست کنم."", ""maashaallaa (maa-shaa'allaah) cheqadr ghazaa! man baasham ye (yek) hafte tool mikeshe (mikeshad) in hame ghazaa dorost konam.""]"
transcript_1337-11,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1337/11.mp3,"Yeah poor her had bent over backward. After dinner, we sat eating nuts and my dad's uncle read Hafez and while he was reading the poem (ghazal) my cousin, Shahab, improvised on Seh Tar along.","[""آره بنده خدا خیلی زحمت کشیده بود. بعد شامم (شام هم) نشستیم به آجیل خوردن و دایی بابام (بابایم) فال حافظ گرفت. وقتیم (وقتی هم) داشت فال رو (فال را) می‌خوند (می‌خواهد) شهاب پسرعمه‌ام بداهه سه تار می‌زد."", ""aare bande khodaa kheyli zahmat keshide bood. ba'd-e shaamam (shaam ham) neshastim be aajil khordan-o (va) daayi-e baabaam (baabaayam) faal-e haafez gerft. vghti-yam (vaghti ham) daasht faal-o (faal raa) mikhoond (mikhaand) shahaab pesar ammam (amme-am) bedaahe setaar mizad.""]"
